scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/o4/img03487.png,907.9384088346253,519.3365627761796,901.1738040264202,525.2402178815222,891.6418608875856,526.4086496211212,882.4173997854876,524.5637574007015,874.1153847935994,520.1360160716947
labeled-data/o4/img03780.png,935.4887993262244,510.6655693402074,927.6172591857676,508.57469149039855,919.4382370085739,512.1414831165431,911.8126824975062,516.4462316308556,904.1256315790913,521.7349226627248
labeled-data/o4/img04721.png,1015.3409894939921,411.847012872602,1008.5804844462768,416.7257278554894,1004.60781653164,424.1134962581473,999.5897096920987,431.01339316251665,994.2928191392496,437.4951144969241
labeled-data/o4/img05229.png,996.5230888457124,367.729490241635,999.6594056204257,376.4414812825053,1000.3563649036953,385.2231682517025,999.9381893337336,394.28363893420766,999.5897096920987,402.78654219009695
labeled-data/o4/img08785.png,1005.1387929117187,562.5203649555898,1009.9478119662792,572.3474908496914,1014.3386554508778,582.174616743793,1014.0250237734064,592.2108304228757,1008.7978291488843,600.3652540371303
labeled-data/o4/img09907.png,894.2289132756152,581.4674900545087,902.3382395244818,573.0937292540486,908.3320893606005,563.5740853966837,915.0310980009685,555.8173385499418,923.2285691003663,548.4131711053245
labeled-data/o4/img09909.png,894.6696375282711,584.8169943746927,901.5449358697014,574.5921917130784,907.450640855289,564.80811330412,914.237794346188,556.6106422047222,922.6115551466481,549.1183299095737
labeled-data/o4/img09943.png,898.2835764000486,585.3458634778797,902.1619498234194,573.5344535067045,907.6269305563512,564.5436787525264,914.2377943461881,556.522497354191,921.7301066413365,549.1183299095737
labeled-data/o4/img09944.png,902.0738049728883,584.2881252715058,902.4263843750128,573.0055844035174,908.067654809007,563.838519948277,914.5903737483128,556.1699179520663,921.99454119293,549.1183299095737
labeled-data/o4/img10891.png,972.1102394198028,549.2728088848302,973.0859824163803,560.5635492737979,969.3224022867244,570.5997629528806,965.0012547304527,579.9390173486935,959.1467967509878,589.4176636011605
labeled-data/o4/img11763.png,910.5211534558001,534.1893170314025,913.4551533569971,526.4405480615745,921.1286915601277,522.3780866599172,929.8554604970212,521.8514712930357,938.0556140670333,522.6037789600093
labeled-data/o4/img12706.png,957.6500633659447,594.0855893984635,955.2394041979297,605.2348880505326,945.8980999218718,605.2348880505325,938.5656782858264,598.3042429424896,931.1328125177804,590.6704889104424
labeled-data/o4/img13314.png,978.2411104260722,532.6137806140828,978.0402221620708,543.0599703421474,975.9308953900577,552.7026070142073,971.6117977140311,561.3408023662606,966.1878145859974,568.974556398308
labeled-data/o4/img13432.png,977.5380015020678,522.6698115460212,980.9531019900888,531.5088951620758,979.5468841420802,540.6493111741325,976.8348925780633,549.3879506581867,973.1184596940404,556.9212605582334
labeled-data/o4/img14174.png,897.0601709720414,511.0073868710463,909.1954620219125,511.08938208084277,919.3628680366694,507.56358805959644,929.7762596808154,507.56358805959644,939.697680066183,507.89156889878217
labeled-data/o4/img14958.png,804.6996894452782,562.502305510632,810.7878337726628,552.5398875203662,818.4256875652,544.5699531281538,826.9490896235384,538.0390346678683,835.1404110822014,531.508116207583
labeled-data/o4/img15154.png,791.1950783918066,587.0762698866209,792.7447878569591,575.8962230308782,797.7259968520921,566.0444985738377,804.8103829785033,558.5173383145258,812.891010903941,552.0971133874656
labeled-data/o4/img15155.png,790.9736913253563,586.8548828201706,792.7447878569591,575.8962230308782,797.7259968520921,566.0444985738377,804.8103829785033,558.5173383145258,812.4482367710403,552.3185004539159
labeled-data/o4/img15318.png,780.2364186025142,608.8828959319804,782.6716763334679,597.9242361426881,786.6566435295742,588.1832052188728,792.744787856959,579.4384160940838,799.0543192507939,571.5791752350964
labeled-data/o4/img15320.png,780.2364186025142,608.8828959319804,782.6716763334679,597.9242361426881,786.6566435295742,588.1832052188728,792.744787856959,579.4384160940838,799.0543192507939,571.5791752350964
labeled-data/o4/img15412.png,777.9118544047855,619.0667009886965,780.78988626864,607.9973476661792,783.7786116657197,597.5921555430127,787.6528853286009,587.9618181524223,793.9624167224358,579.1063354944083
labeled-data/o4/img15581.png,779.461563869938,642.090955899533,777.1369996722093,632.017844376042,776.6942255393086,621.1698781199748,779.461563869938,611.4288471961595,784.2213857986205,601.7985098055692
labeled-data/o4/img15839.png,783.8893051989451,677.9556606644899,779.5722574031632,667.8825491409989,776.9156126057591,657.6987440842828,776.6942255393087,647.8470196272422,776.8049190725338,636.999053371175
labeled-data/o4/img15842.png,787.652885328601,680.2802248622185,780.679192735415,670.7605810048534,777.57977380511,660.2446953484618,777.0263061389842,649.064648492719,776.915612605759,638.5487628363275
labeled-data/o4/img15938.png,796.3976744533899,685.1507403241262,788.5384335944024,677.0701123986885,782.3395957337926,668.2146297406744,779.5722574031633,658.1415182171835,778.6867091373618,646.5186972285401
