100, 0.05417, 0.005
200, 0.01693, 0.005
300, 0.01068, 0.005
400, 0.00792, 0.005
500, 0.00690, 0.005
600, 0.00586, 0.005
700, 0.00535, 0.005
800, 0.00488, 0.005
900, 0.00456, 0.005
1000, 0.00475, 0.005
1100, 0.00401, 0.005
1200, 0.00399, 0.005
1300, 0.00432, 0.005
1400, 0.00408, 0.005
1500, 0.00361, 0.005
1600, 0.00374, 0.005
1700, 0.00376, 0.005
1800, 0.00376, 0.005
1900, 0.00333, 0.005
2000, 0.00334, 0.005
2100, 0.00357, 0.005
2200, 0.00334, 0.005
2300, 0.00319, 0.005
2400, 0.00308, 0.005
2500, 0.00312, 0.005
2600, 0.00307, 0.005
2700, 0.00278, 0.005
2800, 0.00284, 0.005
2900, 0.00296, 0.005
3000, 0.00289, 0.005
3100, 0.00437, 0.02
3200, 0.00434, 0.02
3300, 0.00393, 0.02
3400, 0.00377, 0.02
3500, 0.00351, 0.02
3600, 0.00385, 0.02
3700, 0.00341, 0.02
3800, 0.00299, 0.02
3900, 0.00309, 0.02
4000, 0.00304, 0.02
4100, 0.00292, 0.02
4200, 0.00290, 0.02
4300, 0.00281, 0.02
4400, 0.00293, 0.02
4500, 0.00260, 0.02
4600, 0.00287, 0.02
4700, 0.00267, 0.02
4800, 0.00289, 0.02
4900, 0.00268, 0.02
5000, 0.00245, 0.02
5100, 0.00234, 0.02
5200, 0.00258, 0.02
5300, 0.00256, 0.02
5400, 0.00234, 0.02
5500, 0.00241, 0.02
5600, 0.00233, 0.02
5700, 0.00246, 0.02
5800, 0.00205, 0.02
5900, 0.00240, 0.02
6000, 0.00234, 0.02
6100, 0.00228, 0.02
6200, 0.00205, 0.02
6300, 0.00221, 0.02
6400, 0.00230, 0.02
6500, 0.00228, 0.02
6600, 0.00223, 0.02
6700, 0.00196, 0.02
6800, 0.00214, 0.02
6900, 0.00216, 0.02
7000, 0.00217, 0.02
7100, 0.00213, 0.02
7200, 0.00215, 0.02
7300, 0.00206, 0.02
7400, 0.00193, 0.02
7500, 0.00207, 0.02
7600, 0.00210, 0.02
7700, 0.00210, 0.02
7800, 0.00204, 0.02
7900, 0.00206, 0.02
8000, 0.00199, 0.02
8100, 0.00214, 0.02
8200, 0.00225, 0.02
8300, 0.00207, 0.02
8400, 0.00182, 0.02
8500, 0.00203, 0.02
8600, 0.00198, 0.02
8700, 0.00199, 0.02
8800, 0.00185, 0.02
8900, 0.00176, 0.02
9000, 0.00219, 0.02
9100, 0.00182, 0.02
9200, 0.00200, 0.02
9300, 0.00181, 0.02
9400, 0.00185, 0.02
9500, 0.00198, 0.02
9600, 0.00182, 0.02
9700, 0.00180, 0.02
9800, 0.00198, 0.02
9900, 0.00176, 0.02
10000, 0.00186, 0.02
10100, 0.00176, 0.002
10200, 0.00156, 0.002
10300, 0.00155, 0.002
10400, 0.00153, 0.002
10500, 0.00166, 0.002
10600, 0.00151, 0.002
10700, 0.00160, 0.002
10800, 0.00148, 0.002
10900, 0.00167, 0.002
11000, 0.00156, 0.002
11100, 0.00160, 0.002
11200, 0.00152, 0.002
11300, 0.00171, 0.002
11400, 0.00161, 0.002
11500, 0.00153, 0.002
11600, 0.00158, 0.002
11700, 0.00147, 0.002
11800, 0.00149, 0.002
11900, 0.00141, 0.002
12000, 0.00149, 0.002
12100, 0.00161, 0.002
12200, 0.00138, 0.002
12300, 0.00152, 0.002
12400, 0.00146, 0.002
12500, 0.00145, 0.002
12600, 0.00154, 0.002
12700, 0.00145, 0.002
12800, 0.00147, 0.002
12900, 0.00147, 0.002
13000, 0.00156, 0.002
13100, 0.00160, 0.002
13200, 0.00149, 0.002
13300, 0.00150, 0.002
13400, 0.00143, 0.002
13500, 0.00140, 0.002
13600, 0.00144, 0.002
13700, 0.00148, 0.002
13800, 0.00140, 0.002
13900, 0.00150, 0.002
14000, 0.00151, 0.002
14100, 0.00150, 0.002
14200, 0.00147, 0.002
14300, 0.00148, 0.002
14400, 0.00144, 0.002
14500, 0.00145, 0.002
14600, 0.00141, 0.002
14700, 0.00147, 0.002
14800, 0.00148, 0.002
14900, 0.00156, 0.002
15000, 0.00146, 0.002
15100, 0.00142, 0.001
15200, 0.00139, 0.001
15300, 0.00145, 0.001
15400, 0.00141, 0.001
15500, 0.00139, 0.001
15600, 0.00142, 0.001
15700, 0.00148, 0.001
15800, 0.00148, 0.001
15900, 0.00151, 0.001
16000, 0.00141, 0.001
16100, 0.00139, 0.001
16200, 0.00134, 0.001
16300, 0.00147, 0.001
16400, 0.00139, 0.001
16500, 0.00146, 0.001
16600, 0.00146, 0.001
16700, 0.00127, 0.001
16800, 0.00152, 0.001
16900, 0.00137, 0.001
17000, 0.00140, 0.001
17100, 0.00140, 0.001
17200, 0.00147, 0.001
17300, 0.00142, 0.001
17400, 0.00148, 0.001
17500, 0.00130, 0.001
17600, 0.00140, 0.001
17700, 0.00145, 0.001
17800, 0.00145, 0.001
17900, 0.00143, 0.001
18000, 0.00146, 0.001
18100, 0.00146, 0.001
18200, 0.00142, 0.001
18300, 0.00150, 0.001
18400, 0.00143, 0.001
18500, 0.00152, 0.001
18600, 0.00129, 0.001
18700, 0.00152, 0.001
18800, 0.00146, 0.001
18900, 0.00138, 0.001
19000, 0.00148, 0.001
19100, 0.00144, 0.001
19200, 0.00146, 0.001
19300, 0.00137, 0.001
19400, 0.00145, 0.001
19500, 0.00141, 0.001
19600, 0.00137, 0.001
19700, 0.00151, 0.001
19800, 0.00138, 0.001
19900, 0.00149, 0.001
20000, 0.00139, 0.001
