scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/w1/img00120.png,1174.4481344534697,1217.7864261445548,1161.54860424233,1237.8856941479587,1144.4492269857026,1250.1852462097438,1123.1500026835874,1257.9849621513629,1103.9507019042162,1267.8846016157263
labeled-data/w1/img00149.png,1193.2670906024955,1209.7777356707352,1175.4877745789825,1226.0414290764747,1157.7578518820337,1239.832814371575,1138.7670784664824,1250.4889642670992,1118.666236067472,1261.3972843063439
labeled-data/w1/img00850.png,1355.46627363809,1004.7600593661606,1344.779162852698,1027.355665026704,1324.6263253716727,1041.7069280813732,1303.2521038008886,1053.310076934085,1285.2366884769415,1070.4094541907125
labeled-data/w1/img01756.png,1210.1215669567562,940.0267026089281,1229.358366370462,953.767273618718,1247.373781694409,966.8971525836286,1265.9998890632355,978.5003014363399,1283.7099583647423,988.5767201768525
labeled-data/w1/img01989.png,1138.9759437282883,874.3773077843761,1156.9913590522353,888.7285708390456,1172.8693522191033,905.2172560507936,1187.8313073186525,920.4845571727824,1204.9306845752799,931.7823600030541
labeled-data/w1/img02294.png,1087.9831579808456,804.7584146681071,1099.2809608111174,828.27005839597,1113.9375698882263,846.5908197423563,1129.815563055095,863.0795049541042,1146.609594289283,879.5681901658522
labeled-data/w1/img02409.png,1057.1432097144282,831.3235186203676,1084.3190057115685,834.6823248672052,1107.5253034169916,842.6213214506394,1122.181912494101,856.3618924604293,1136.8385215712099,872.5452316497374
labeled-data/w1/img02889.png,937.376246690623,866.8155093985305,962.948655172158,861.013366297678,985.9423333866476,855.855905763587,1006.572175523012,850.4835510405752,1027.8467002261377,844.6814079397228
labeled-data/w1/img03055.png,913.5229917204517,862.3027314312008,936.7315641238616,863.3772023758031,959.2954539605101,863.806990753644,980.1401902857951,859.9388953530757,998.1913021551139,852.4175987408595
labeled-data/w1/img03288.png,852.7079362559607,849.6239742848935,879.5697098710186,851.1282336073367,904.7123299747126,857.5750592749507,928.7804791338044,861.8729430533598,951.774157348294,860.3686837309166
labeled-data/w1/img04301.png,860.0143386792564,875.1963827664285,885.3718529718711,869.1793454766555,908.3655311863604,863.1623081868826,929.2102675116455,858.219741841712,951.3443689704532,853.2771754965414
