scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/o3/img00804.png,474.6732104695378,936.2989726114096,483.0551707909776,929.1694891196105,490.2809986542876,921.6546281417681,497.9885483751517,915.2958996220552,505.6960980960156,909.5152373314073
labeled-data/o3/img01007.png,473.1317005253651,921.172906284214,482.5734489334236,916.7410651947173,492.4969191990359,915.9703102226308,501.93866760709443,912.8872903342852,510.3206279285339,908.9371711023424
labeled-data/o3/img01252.png,514.3670915319876,922.8107605998977,504.44362126637543,924.2559261725596,503.67286629428895,915.1032108790333,511.0913829006206,909.611581702918,520.051409451125,907.0102836721263
labeled-data/o3/img05447.png,603.7837928234512,367.79391797773246,601.1271480260467,359.23361807498566,592.6652423750556,361.5950801171227,585.9744332556672,368.0891007329997,582.5306344442176,376.84618913925794
labeled-data/o3/img05470.png,605.0629180962758,361.79186862063415,597.6833492145967,359.13522382323,590.4021745846742,363.0709938934584,584.9904907381102,369.2698317540682,582.5306344442176,376.84618913925794
labeled-data/o3/img08586.png,517.693863192726,778.0260789976622,528.4577843587517,771.857989340726,536.9237897702327,764.4804703392924,544.0594229027665,756.9820084034094,551.1950560353007,748.9997747297273
labeled-data/o3/img08670.png,503.4225969276579,788.1852854914392,514.065575159234,784.0732257201483,522.6525235051648,777.3004213909636,530.150985441048,770.4066741273292,537.7703903113808,762.0616116502979
labeled-data/o3/img08811.png,492.9005616305318,803.1822093632054,498.4639366152194,794.9580898206237,506.2042844200017,788.5481142947881,513.9446322247844,782.984739310101,521.2012082917682,777.3004213909635
labeled-data/o3/img10174.png,531.3962538668068,534.039000851962,526.0665652300393,543.5258466254085,520.9500641387424,553.1192861715905,515.72696927471,561.6467879904187,510.2906868652068,570.8138524456591
labeled-data/o3/img10232.png,539.9237556856352,522.8466547147499,532.4621915941603,529.6686561698125,529.1577846393643,540.0082521251419,524.0412835480677,548.7489414894409,517.6456571839462,558.8753498992995
labeled-data/o3/img10246.png,541.4160685039302,520.7147792600427,532.888566685102,527.0038118514287,530.6500974576596,537.663189124964,525.427002593627,546.2972847165277,519.7775326386534,555.7841304899742
labeled-data/o3/img10830.png,578.744157664696,479.84168408790566,571.4383844718344,484.3514206267091,562.5993008557792,484.8023942805895,554.3915803551577,488.9513518962886,547.0858071622957,495.0845935890612
labeled-data/o3/img10832.png,581.0892206648737,481.3749945110988,572.0697475872666,484.71219954981336,562.6894955865556,485.3435626652458,554.2111908936052,489.1317413578407,547.0858071622957,494.9943988582852
labeled-data/o3/img11241.png,585.7793466652292,546.6759795929727,589.3871358962716,539.1898169385589,588.3047991269592,530.9820964379364,585.1479835497964,523.3155443219708,580.367662818665,516.6411342445416
labeled-data/o3/img11267.png,586.3205150498854,543.6995534773623,588.9361622423913,537.0251433999332,588.3047991269592,529.7193702070716,584.8773993574684,523.4057390527469,580.0970786263368,517.3626920907502
labeled-data/o3/img11268.png,586.3205150498854,543.6995534773623,588.9361622423913,537.0251433999332,588.3047991269592,529.7193702070716,584.8773993574684,523.4057390527469,580.0970786263368,517.3626920907502
labeled-data/o3/img11441.png,599.5791404739676,550.8249372086718,593.4458987811951,551.0053266702239,591.2812252425692,544.4211113235708,589.477330627048,537.2957275922613,588.1244096654069,530.5311227840563
labeled-data/o3/img11866.png,636.4244315900507,559.4015131605631,647.8627633566521,557.0646496813649,648.6007202448202,547.3482173204885,639.4992519574166,542.6744903620922,628.3069058202043,540.9525909563672
labeled-data/o3/img14247.png,528.5194944661148,577.006807149966,538.8508909004644,573.6614025902718,548.1983448172572,569.7256325200433,557.7425872375608,566.0850452050821,566.4012813920637,561.5589096243192
labeled-data/o3/img14253.png,525.961243920466,574.9405278630961,537.3749771241287,573.8581910937829,547.509585054967,570.0208152753105,557.1522217270268,565.9866509533264,566.4012813920637,561.5589096243192
labeled-data/o3/img15049.png,538.8508909004644,513.0505435087535,537.2765828723732,522.0044204185234,530.6841680047404,529.5807778037132,524.2885416406191,537.2555294406586,518.3848865352763,545.5206465881382
labeled-data/o3/img15083.png,541.9995069566472,519.4461698728746,535.2103035855032,523.9723054536374,529.2082542284047,530.958297328293,523.4029933748177,538.1410777064601,518.3848865352763,545.5206465881382
labeled-data/o3/img15148.png,535.1119093337472,511.3778412289065,535.1119093337472,520.9220836492105,530.8809565082518,529.580777803713,524.1901473888637,537.058740937147,518.6800692905437,544.7334925740927
labeled-data/o3/img16437.png,453.8656116956772,527.1165481468687,463.2606806100656,525.637009735154,472.7297264450398,524.1574713234394,482.1247953594284,522.6039559911388,491.59384119440267,521.4943021823528
labeled-data/o3/img16439.png,455.19719626622043,531.1113018584986,463.3346575306514,525.7849635763255,472.80370336562567,523.7875867205106,482.05081843884227,522.6039559911387,491.6678181149882,521.71623294411
