scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/c1/img00628.png,895.839840672942,1306.60976573287,907.8342405336672,1325.6596949234333,914.1842169305215,1343.2985182480293,921.2397462603599,1360.4669729506354,930.8823030111389,1375.283584543296
labeled-data/c1/img01098.png,894.223343403967,1162.2170751742153,896.4682845543699,1185.1154749083264,891.5294140234834,1202.8505099965114,888.3864964129189,1220.585545084696,889.957955218201,1237.8715919427993
labeled-data/c1/img01163.png,909.0399549966273,1148.0739459266758,900.2846845100554,1169.1763927404645,894.2233434039667,1186.013451368488,890.631437563322,1203.523992341632,889.2844728730801,1223.054980350139
labeled-data/c1/img01873.png,982.6009732757951,991.1813695915968,967.4315852166429,1007.4999537158363,958.6976951219795,1026.1169299702503,953.8710716486129,1046.1129415027692,950.1936442403334,1065.1895961832186
labeled-data/c1/img02189.png,1039.601098104125,958.3143621301002,1019.8349257846235,957.6248444910478,1005.5848945775409,967.9676090768334,992.7138986485634,980.3789265797761,980.7622595716555,994.1692793608237
labeled-data/c1/img02571.png,1109.0125404353976,910.0481273964339,1092.3349029737385,923.1775515742147,1076.405088149435,933.5054581787423,1060.4752733251303,943.5738096077362,1045.8502038726406,955.6569166625065
labeled-data/c1/img02649.png,1130.0192171764581,906.5291009579092,1109.4916990988365,913.3716069837828,1093.9954354520048,922.4278649592042,1077.4929209190154,933.094124352478,1062.4997827152627,944.8672597205255
labeled-data/c1/img03063.png,1214.708922489683,885.9203303151826,1195.109290921482,889.5449197147814,1176.0466355606281,892.6325329070323,1157.3867123552855,896.1228782547943,1138.3240569944326,903.372057053992
labeled-data/c1/img03295.png,1263.708001410186,872.6301691833202,1242.900173375452,876.925978842104,1224.9114704292945,880.819056345377,1206.654279379463,885.1148660041608,1187.860112122284,891.8270685960105
labeled-data/c1/img03623.png,1332.9779321580754,861.8906450363606,1312.4385922270153,863.5015736584046,1293.1074487624883,865.6494784877964,1274.1790374534714,869.8110440947434,1254.7136499371072,876.5232466865932
labeled-data/c1/img03715.png,1351.2351232079068,860.4139604661538,1329.3533427584766,861.2194247771756,1310.5591755012974,862.9645974510568,1292.3019844514658,866.9919190061665,1273.3735731424495,872.0931929759721
