scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/w2/img00130.png,1084.1091459437512,1695.203021220266,1068.6757794411371,1707.411505170095,1056.9279929988493,1720.311035381235,1044.71950904902,1732.9802168386047,1031.128932576569,1747.4921883261372
labeled-data/w2/img00254.png,1096.7783274011208,1668.7129145366748,1090.7892598030915,1686.6801173307629,1078.1200783457218,1699.1189500343621,1065.6812456421226,1710.8667364766504,1052.7817154309826,1723.9966154415606
labeled-data/w2/img00830.png,1175.98130763459,1507.6916894938054,1175.2581196867063,1526.0124508401918,1168.0262402078693,1543.610024238695,1162.2407366248,1559.7612217414305,1153.5624812501958,1574.4660433483987
labeled-data/w2/img01249.png,1110.4122670264694,1450.0777163124053,1124.6349633348484,1460.684472881366,1137.6523463967546,1472.2554800475048,1148.50016561501,1484.308612512233,1162.722861923389,1498.2902461713174
labeled-data/w2/img01498.png,1069.831516814546,1380.9711081106261,1078.6865514652993,1396.9723110760228,1088.0076405713558,1410.4878902798046,1096.8626752221091,1424.0034694835863,1105.8730613579637,1438.4511575979734
labeled-data/w2/img01666.png,1039.5736277072192,1338.7045224202584,1048.3858067758758,1354.64144201251,1057.3854790162063,1367.5784708579845,1066.3851512565363,1379.7655270167652,1075.3848234968668,1393.452528548934
labeled-data/w2/img03895.png,924.8079135279734,980.637340433355,947.664840894968,975.3040573810562,968.5408345568233,967.380322560498,988.5025511239985,963.5708346659989,1003.283364154655,974.8469188337164
labeled-data/w2/img04328.png,950.8648107263473,1020.2560145361457,959.2456840942455,1004.8656834423693,966.2551418201236,990.5420089590529,970.9789068093025,975.3040573810562,980.1216777561004,962.6565575713192
labeled-data/w2/img04727.png,955.789172808928,1075.7760980282633,962.5389269891757,1055.3018436815119,962.7639187951839,1034.3776057227437,962.7639187951839,1015.4782940180504,962.0889433771591,996.3539905073487
labeled-data/w2/img04997.png,941.8396808364159,1114.6996804676917,949.346808247672,1100.075213077155,954.6832110524355,1084.4905822825444,957.9154941495349,1069.0485454809584,961.8639515711508,1051.70197478538
labeled-data/w2/img05056.png,935.2761800459334,1125.5320173984676,943.5468605241717,1110.6447925376385,950.1634049067624,1096.6765321743912,954.9420202941892,1082.3406860121113,958.0664995859681,1067.0858753522493
