scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/c12/img00452.png,929.9257786393629,1376.592140190889,940.3831980842501,1394.305728230188,947.8527834020267,1410.7388159292964,955.5357854431685,1426.3182367349452,963.2187874843103,1442.7513244340537
labeled-data/c12/img00993.png,881.1119389127128,1188.2401271932067,882.0547617188425,1209.6893460326608,886.0617586448946,1229.0172135583223,891.011578377076,1245.0452012625294,900.4398064383745,1260.8374832652041
labeled-data/c12/img01927.png,990.6918918630224,978.7542743297408,978.9715136343268,994.3370615626225,967.6776597022138,1011.38856651895,958.819735049576,1029.3258639405415,953.2835321416774,1051.6921236884516
labeled-data/c12/img02121.png,1026.1399624096227,952.2619194625934,1011.7458348490865,966.4345989068137,994.6943298927588,977.507004722611,982.7361316116979,991.0153398178833,972.9924144937964,1006.5167079599994
labeled-data/c12/img02992.png,1205.4397697976979,892.7715365670142,1186.6462961848356,891.5017072688479,1166.582993273807,894.2953317248139,1148.043485520578,899.6286147771127,1130.0119094866154,906.9936247064776
labeled-data/c12/img03069.png,1215.8523700426622,884.8985949183827,1196.2969988509003,889.2160145321482,1178.0114569573043,892.517570707381,1159.7259150637083,896.32705860188,1141.1864073104796,901.4063757945455
labeled-data/c12/img03401.png,1285.1850497225457,872.9621995156187,1263.5979516537175,870.6765067789194,1245.0584439004886,874.9939263926849,1226.7729020068928,881.0891070238836,1208.7413259729303,886.9303217954488
labeled-data/c12/img03656.png,1340.8035729822327,861.0258041128549,1320.9942359308375,862.5495992706545,1301.9467964583419,864.8352920073539,1282.6453911262129,868.3908140422199,1263.3439857940841,873.4701312348853
labeled-data/c12/img05464.png,1358.188987872234,1108.7257730318288,1370.2979120065768,1093.5709678128442,1382.0816297053152,1078.313070958161,1391.9141087904306,1063.143177117054,1400.7546209672857,1044.7045760023211
labeled-data/c12/img06238.png,1231.6274873221196,1160.090261532793,1253.2653785628745,1153.0808038069147,1273.07471561427,1148.8141773650757,1291.3602575078655,1142.7189967338768,1306.5982090858622,1134.7952619133189
labeled-data/c12/img06464.png,1192.0088132193287,1161.6140566905926,1215.4752586494433,1156.4331531540738,1235.5893547323985,1154.909357996274,1253.2653785628743,1151.5570086491152,1270.3318843302304,1146.0713460810364
labeled-data/c12/img06566.png,1171.5899581048136,1156.4331531540738,1194.7516445033682,1158.2617073434335,1215.1704996178833,1157.9569483118735,1233.4560415114793,1154.299839933154,1253.2653785628745,1150.3379725228754
labeled-data/c12/img07062.png,1082.9050799208742,1146.985623175716,1101.4953808460298,1153.9950809015945,1120.3904408027458,1158.566466374993,1141.1140549488207,1159.4807434696734,1160.6186329686561,1158.5664663749933
labeled-data/c12/img07202.png,1060.9624296485595,1136.3190570711186,1078.9432125105952,1149.1189363966353,1098.4477905304304,1153.3855628384745,1118.5618866133862,1156.4331531540736,1138.0664646332214,1157.6521892803135
labeled-data/c12/img07350.png,1050.9053816070818,1138.147611260478,1067.057610279758,1142.4142377023172,1083.2098389524342,1148.2046593019559,1099.3620676251105,1152.4712857437949,1115.8190553293468,1154.6045989647141
labeled-data/c12/img08063.png,955.2110456972642,1019.9011070152256,971.3632743699404,1033.9200224669823,985.0774307901372,1051.9008053290183,998.1820691472142,1068.0530340016944,1012.200984598971,1083.2909855796909
labeled-data/c12/img09204.png,946.8672904165428,869.4545356259866,961.7145252874111,887.2321458003158,974.4128182690748,902.6654557318764,986.3296778364822,919.4662741383852,995.9022371611211,939.002109494791
labeled-data/c12/img09853.png,945.6951402951584,961.0776034475292,956.8305664483095,945.4489351624046,971.873159672742,934.5088673628175,990.8229199684554,931.7738504129206,1007.2330216678362,938.0253177269705
labeled-data/c12/img10732.png,978.9305334363079,1125.1281987795653,963.7176555281444,1110.6570322264517,950.946441158074,1094.3468066453975,941.5603679463352,1078.6520612749493,930.943334313385,1059.5721747461691
labeled-data/c12/img11360.png,1089.7099230283407,1123.5259185390776,1071.2837231201788,1126.6203948595323,1052.2948911537528,1129.4335551508548,1033.16540117276,1132.1060574276112,1012.6293310461064,1133.512637573272
labeled-data/c12/img12256.png,1003.2769692405269,1027.0837999277771,1022.9500480327442,1015.2446456041737,1039.9680238728693,1025.5915749149694,1052.7655417046428,1041.9288317214894,1062.7040395952758,1058.2660885280093
labeled-data/c12/img12288.png,996.5381495288706,1029.9481767300415,1018.1850147975093,1018.1036655453147,1038.4704419989382,1024.9108558813648,1052.6293978979218,1041.2481126878847,1061.8871767549497,1058.8106637548933
labeled-data/c12/img13546.png,1002.3923332178736,1129.1970118296492,1006.2043598060616,1106.4609961072424,1004.5706341254096,1086.4478565192558,995.3128552683817,1069.021449258968,981.6984745962818,1053.501055292774
labeled-data/c12/img15998.png,1041.6017495535211,1094.6164849225156,1018.8657338311144,1097.6116486703775,998.7164504364066,1103.1935447459384,979.5201736887458,1111.2260293424772,962.502197848621,1119.6669453591792
labeled-data/c12/img16007.png,1038.0620105787752,1095.9779229897256,1016.0067138899733,1097.2032172502147,997.4911561759176,1103.7381199728225,980.0647489156298,1111.7706045693617,961.821478815016,1120.2115205860632
