scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/221/img0046.png,879.4182107230163,1616.8534598962146,898.5434764935287,1628.6929101351034,915.8472883811352,1640.9877238447184,934.0618272101947,1653.2825375543337,950.9102756270747,1666.4880782054017
labeled-data/221/img0339.png,923.0196810836737,1589.902287657897,926.4423720890522,1614.3500805534582,926.9313279469636,1636.3530941594636,937.1994009630993,1651.5107257547113,953.823900132081,1662.7567104866698
labeled-data/221/img0376.png,923.5086369415849,1595.7697579528317,927.4202838048748,1619.2396391325706,931.8208865260757,1636.8420500173747,939.1552243947442,1651.9996816126227,950.4012091267024,1662.7567104866698
labeled-data/221/img0510.png,921.55281350994,1585.5016849366957,924.9755045153186,1604.0820075373224,929.3761072365197,1622.662330137949,934.2656658156319,1639.775785164842,940.1331361105666,1655.4223726180012
labeled-data/221/img0523.png,921.0638576520288,1578.6563029259387,924.9755045153186,1600.1703606740325,929.3761072365196,1619.7285949904815,933.7767099577206,1637.3310058752859,940.6220919684778,1655.9113284759123
labeled-data/221/img0668.png,914.2184756412717,1573.2777884889151,922.0417693678512,1591.8581110895418,926.9313279469635,1611.905301263902,930.8429748102533,1630.4856238645286,934.7546216735432,1648.5769906072442
labeled-data/221/img0844.png,909.8178729200706,1556.6532893199335,915.6853432150053,1575.2336119205602,921.0638576520289,1593.8139345211866,925.9534162311411,1611.416345405991,929.8650630944309,1628.0408445749727
labeled-data/221/img0951.png,916.1742990729165,1548.3410397354426,916.6632549308279,1570.3440533414478,920.5749017941175,1590.8801993737193,926.9313279469635,1609.9494778322573,928.8871513786083,1629.5077121487063
labeled-data/221/img1435.png,937.1994009630993,1503.8460566655208,930.8429748102533,1521.937423408236,925.9534162311411,1539.0508784351293,922.5307252257625,1556.1643334620223,918.6190783624727,1574.7446560626488
labeled-data/221/img1631.png,954.3128559899922,1463.2627204588891,945.51165054759,1479.3982637699594,939.1552243947441,1497.0006746547635,933.7767099577206,1515.092041397479,928.3981955206971,1533.6723639981058
labeled-data/221/img1764.png,964.5809290061279,1434.9032807000378,957.7355469953708,1454.4615150164868,951.868076700436,1468.6412348959125,945.5116505475901,1484.2878223490718,938.6662685368328,1499.9344098022311
labeled-data/221/img1870.png,966.5367524377727,1410.4554878044764,963.6030172903054,1431.4805896946593,959.2024145691043,1448.5940447215523,953.8239001320809,1464.7295880326228,947.4674739792349,1480.376175485782
labeled-data/221/img1926.png,961.1582380007493,1399.2095030725184,966.0477965798615,1416.8119139573223,961.6471938586603,1435.3922365579492,956.7576352795483,1452.5056915848422,950.8901649846135,1469.1301907538239
labeled-data/221/img1982.png,966.5367524377727,1385.0297831930927,965.5588407219503,1408.988620230743,961.6471938586606,1430.0137221209256,957.7355469953707,1449.0830005794635,950.4012091267023,1467.6633231800902
labeled-data/221/img2060.png,991.4735011912453,1406.0548850832756,975.3379578801748,1418.2787815310562,963.1140614323942,1430.9916338367482,958.2245028532818,1450.060912295286,951.3791208425248,1468.1522790380013
labeled-data/221/img2083.png,994.896192196624,1401.1653265041632,980.2275164592872,1414.8560905256777,966.5367524377727,1426.5910311155471,960.1803262849269,1443.70448614244,953.3349442741697,1459.3510735955992
labeled-data/221/img2218.png,1009.5648679339608,1384.0518714772702,996.8520156282689,1397.7426354987847,985.1170750383994,1409.9665319465653,973.8710903064411,1422.6793842522573,962.625105574483,1435.392236557949
labeled-data/221/img2259.png,1021.7887643817414,1379.6512687560692,1003.697397639026,1392.3641210617611,990.0066336175116,1404.0990616516308,978.2716930276422,1417.789825673145,967.0257082956839,1430.991633836748
labeled-data/221/img2352.png,1033.5237049716109,1364.9825930187324,1019.3439850921853,1379.1623128981578,1004.6753093548485,1391.8751652038502,991.4735011912453,1404.0990616516306,978.2716930276422,1415.8340022415
labeled-data/221/img2372.png,1039.3911752665458,1364.9825930187324,1024.2335436712974,1374.761710176957,1012.4986030814282,1385.5187390510039,1000.2747066336476,1396.7647237829622,985.6060308963108,1408.988620230743
labeled-data/221/img2450.png,1044.2807338456578,1354.2255641446854,1034.9905725453445,1367.4273723082886,1021.7887643817415,1378.1844011823357,1007.609044502316,1389.4303859142938,993.4293246228904,1400.676370646252
labeled-data/221/img2723.png,1071.6622618886865,1326.8440361016565,1056.0156744355274,1343.4685352706383,1041.3469986981906,1358.1372110079749,1026.6783229608536,1372.3169308874005,1012.0096472235168,1384.05187147727
labeled-data/221/img2743.png,1071.6622618886865,1326.8440361016565,1056.0156744355274,1343.4685352706383,1041.3469986981906,1358.1372110079749,1026.6783229608536,1372.3169308874005,1012.0096472235168,1384.05187147727
labeled-data/221/img2808.png,1082.4192907627335,1319.509698232988,1069.2174825991306,1331.7335946807689,1056.0156744355272,1343.9574911285495,1043.3028221298352,1356.18138757633,1027.6562346766761,1368.894239882022
labeled-data/221/img3513.png,1168.4755217551096,1235.4092906722572,1153.8068460177728,1251.0558781254163,1139.6271261383472,1264.7466421469308,1125.4474062589213,1280.3932296000899,1108.82290708994,1293.595037763693
