scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/w11/img00038.png,1140.01354835041,1251.2749565235101,1123.62128819838,1260.4414396486409,1105.3731491896017,1269.2688056378734,1084.4023281278608,1279.0476102347695,1064.3359473152045,1288.2800061599312
labeled-data/w11/img00251.png,1210.744021430577,1172.8239107858792,1199.6317618849264,1187.710145271562,1186.2131843203672,1205.322028325046,1171.7462803835767,1222.7242461040837,1154.973058427878,1238.239476413105
labeled-data/w11/img01413.png,1291.9875381530067,995.915738610931,1319.072266038191,1001.4012531193229,1334.7185714526042,1019.0888901425121,1324.2149358898084,1038.0856313941927,1307.0727030510839,1055.5707088896916
labeled-data/w11/img01820.png,1189.7622070863697,914.4470091975056,1205.372352865133,933.5820266037317,1222.2413813679902,948.1850662032199,1238.6068567812101,962.0327761682519,1256.482991463342,972.8591675954588
labeled-data/w11/img01823.png,1190.517536720826,915.7058919215995,1205.372352865133,933.5820266037317,1222.2413813679902,948.1850662032199,1238.6068567812101,962.0327761682519,1256.482991463342,972.8591675954588
labeled-data/w11/img02181.png,1101.1368633101652,830.1018666832202,1114.2292436407408,848.7333309998087,1131.0982721435978,866.6094656819408,1145.9530882879048,881.7160583710667,1162.5703402459433,894.8084387016423
labeled-data/w11/img02245.png,1094.842449689696,816.0023801733695,1105.1652880272652,837.4033864829644,1120.271880716391,854.2724149858215,1136.1338030399731,870.637890399041,1153.0028315428303,886.4998127226231
labeled-data/w11/img02267.png,1095.0942262345147,806.938424559894,1101.8921929446215,832.6196321314078,1116.998785633747,850.2439902687213,1133.8678141366042,868.1201249508534,1152.4992784531928,885.2409299985294
labeled-data/w11/img02578.png,1021.0719220577984,831.8643024969516,1045.4942469052185,827.8358777798513,1068.6576890285446,832.6196321314078,1090.3104718829582,840.1729284759708,1113.4739140062845,850.2439902687213
labeled-data/w11/img03678.png,897.7333974139812,896.249243371737,885.4338453521966,878.4588198537984,890.2658122336118,860.8880311941061,911.1311237669968,858.6916826116446,935.0713233158275,860.4487614776136
labeled-data/w11/img05448.png,895.5370488315197,964.7753191445373,911.1311237669967,942.1529287451833,921.0146923880735,920.1894429205679,929.8000867179198,896.2492433717368,937.0480370400429,872.7483135393984
labeled-data/w11/img06291.png,873.7931978651503,1030.2265069018913,891.803256241335,1008.0433862190297,901.6868248624119,982.5657426624757,907.1776963185658,958.1862733971526,912.4489329164735,932.7086298405986
labeled-data/w11/img06914.png,970.4325354934583,1069.7607813861991,959.0115228646582,1047.3580258450916,947.8101450941042,1030.226506901891,935.5105930323195,1014.1931622499221,923.4306758287811,996.4027387319835
labeled-data/w11/img07399.png,975.9234069496124,1152.7827578032459,978.3393903903202,1126.2069399554612,976.5823115243509,1100.9489312571532,970.2129006352122,1077.887271141307,959.0115228646584,1055.2648807419532
labeled-data/w11/img08982.png,973.0681537924124,1072.6160345433993,962.0864108801046,1050.4329138605378,950.2261285348123,1032.862125200845,934.6320535993354,1017.9269548401066,918.598708947366,997.7205478814604
labeled-data/w11/img10559.png,1047.9636404543512,1040.988614955953,1044.229847864167,1017.7073199818605,1031.7106609441357,1001.6739753298914,1009.088270544782,996.4027387319836,983.610626988228,993.3278507165373
labeled-data/w11/img12610.png,1080.9461964032807,1194.887617240676,1076.2954335150523,1171.6617562056535,1070.2269439313159,1148.744733679384,1064.682502997541,1126.5061790574523,1054.3328799211613,1100.6321213665028
labeled-data/w11/img12840.png,1055.9818200231,1199.8374504884705,1066.610977160672,1175.3203286061973,1070.0117337901074,1150.0359945266348,1064.0368725739154,1126.7213891986607,1054.3328799211613,1100.6321213665028
labeled-data/w11/img13440.png,1033.3155847139597,1270.5790743780892,1048.8107148809681,1248.8428501160356,1055.4822292584302,1227.106625853982,1061.0776929298497,1205.3704015919286,1063.6602146243513,1178.0387136584552
labeled-data/w11/img13454.png,1032.2395340079174,1273.376806213799,1047.734664174926,1250.7797413869116,1055.6974393996386,1228.6130968424413,1061.0776929298497,1206.016032015554,1063.6602146243513,1178.0387136584552
labeled-data/w11/img13507.png,1049.8867655870104,1274.237646778633,1047.9498743161344,1252.0710022341625,1054.8365988348048,1229.473937407275,1060.8624827886413,1207.3072928628046,1063.2297943419344,1179.1147643644974
labeled-data/w11/img14082.png,1032.732713007667,1380.1195141248847,1037.8446217752248,1355.999432773674,1041.8378615402853,1334.7021540266842,1044.3098671091325,1314.355646652328,1045.260638481766,1292.4879050817583
labeled-data/w11/img14515.png,1033.6612277356378,1491.95973906026,1031.9498392648975,1466.6692205482098,1032.3301478139508,1442.3294734087929,1033.4710734611112,1420.0814232891696,1033.8513820101643,1396.6924475223864
labeled-data/w11/img15288.png,1134.8893546116244,1554.3318480455855,1113.4401357721706,1543.467957984044,1097.005020038044,1525.6400358317705,1081.9627107220629,1504.4693782759462,1066.6418401224532,1484.691527138268
