scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/e11/img00059.png,1160.7077134382175,1505.7340465036232,1163.8790265133814,1530.3117228361443,1163.8790265133814,1555.2858133030604,1163.482612378986,1579.0706613667905,1165.4646830509635,1602.8555094305204
labeled-data/e11/img00128.png,1154.3783510905482,1492.7156991911197,1160.913827360312,1518.5308304566859,1162.547696427753,1543.0388664682998,1162.874470241241,1565.913033412472,1168.102851257052,1589.1139741701331
labeled-data/e11/img00460.png,1140.3270771105565,1440.4318890330105,1147.5161010072964,1467.5541155525298,1152.7444820231071,1490.7550563101904,1157.64608922543,1515.2630923218042,1162.874470241241,1537.1569378255124
labeled-data/e11/img02026.png,1078.2766471377674,1084.9081084383183,1084.4197010573732,1109.7474134175932,1089.7614870744223,1132.4500039900495,1094.302005188913,1153.2829694565378,1101.7805056127809,1174.9172028255844
labeled-data/e11/img02722.png,1007.1450645288185,934.1921293843574,1027.0782671515976,955.7592010745773,1037.8618029967074,975.6924036973563,1048.3185650283292,996.2791539471118,1056.8146841790222,1018.8265470777964
labeled-data/e11/img02742.png,998.975719191614,928.31020074157,1020.5427908818339,948.8969509913255,1033.9405172348495,968.1766059871283,1043.4169578260066,988.4365824233955,1054.5272674846049,1009.0233326731509
labeled-data/e11/img02945.png,1004.8576478344012,891.3847598174056,1001.2631358860311,919.4873077773891,1010.086028850212,938.4401889597037,1026.097945711133,953.47178438016,1042.436636385542,968.1766059871283
labeled-data/e11/img04281.png,716.704876464598,984.3674449033035,736.6648638261877,970.3215278710738,759.9515157480423,958.863016607939,781.3900206919718,948.1437641359742,802.4588962403163,939.2726586419344
labeled-data/e11/img04792.png,650.1715852592993,1055.705918251207,660.521208335679,1034.2674133072776,676.7849017414187,1017.6340905059529,694.8967421250833,1002.4792852869682,712.2693237175781,989.5422564414935
labeled-data/e11/img06188.png,749.5587652244667,1217.6491811428896,724.7882387725101,1216.9206362472437,702.9318919031367,1208.9066423951401,683.2611797207003,1198.3427414082767,666.1403746730246,1183.7718434953606
labeled-data/e11/img07373.png,848.640871032293,1138.9663324131452,834.0699731193774,1158.6370445955813,819.4990752064617,1173.5722149563196,800.5569079196714,1187.7788404214127,779.7933783937666,1200.164103647391
labeled-data/e11/img08849.png,829.3344312976799,947.7232973061272,829.6987037455027,972.4938237580837,829.6987037455027,995.442987970926,832.6128833280859,1018.3921521837681,828.970158849857,1040.9770439487875
labeled-data/e11/img08944.png,819.8633476542846,928.7811300193368,825.6917068194508,952.8231115756478,827.8773415063881,974.679458445021,831.8843384324399,997.6286226578633,830.7915210889713,1021.3063317663513
labeled-data/e11/img09191.png,803.4710875022545,896.7251546109225,813.6707160412955,919.6743188237646,819.8633476542844,942.6234830366068,824.2346170281593,965.208374801626,822.0489823412219,988.8860839101139
labeled-data/e11/img10859.png,626.9129837760923,840.0470073036872,653.1808679963153,835.9327603776283,676.2839468888009,833.400916115438,697.8046231174173,834.6668382465332,717.4264161493913,837.8316435742709
labeled-data/e11/img10897.png,617.7350483256531,845.1106958280678,640.8381272181384,837.1986825087236,664.5741671761715,834.9833187793072,687.9937266014307,833.717396648212,710.7803249611422,840.679968369235
labeled-data/e11/img11178.png,591.7836446382037,846.3766179591629,615.8361651290104,845.1106958280678,638.3062829559483,840.0470073036875,659.1939981190172,836.565721443176,679.7652327493124,836.2492409104022
labeled-data/e11/img12466.png,566.1487214835281,1007.7816896737868,553.1730196398034,991.3247019695507,549.0587727137445,968.8545841426128,550.3246948448395,946.7009468484487,554.1224612381249,924.2308290215109
labeled-data/e11/img13134.png,640.5216466853647,1040.0627040167117,617.1020872601056,1030.5682880334984,596.5308526298104,1021.7068331158329,579.1244233272529,1009.3640923376557,562.9839161557904,993.5400656989672
labeled-data/e11/img14594.png,789.5839776218116,947.0174273812227,778.8236395075035,969.1710646753867,767.1138597948737,985.3115718468491,752.2392747545066,1001.1355984855377,737.0482091813655,1014.7442613948099
labeled-data/e11/img14966.png,806.0409653260477,886.886126154206,799.0783936050248,912.2045687761077,790.2169386873591,932.4593228736292,781.0390032369197,952.3975964383768,769.0127429915163,969.8040257409343
labeled-data/e11/img15392.png,761.4172102049458,832.1349939843434,773.4434704503492,853.6556702129599,785.4697306957526,874.2269048432552,795.9135882772871,893.5322173424553,802.5596794655362,916.3188157021668
labeled-data/e11/img15922.png,711.4132860266898,771.3707316917792,720.5912214771291,792.2584468548481,735.1493259847227,808.3989540263104,749.3909499595425,824.8559417305466,760.1512880738508,842.8953320986517
labeled-data/e11/img16284.png,661.7258423812074,715.6701579235953,677.549869019896,736.874353619438,690.209090330847,754.5972634547693,702.5518311090241,772.0036927573267,715.8440134855225,791.3090052565269
