scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
bodyparts,Head,Head,Body1,Body1,Body2,Body2,Body3,Body3,Tail,Tail
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/o2/img01886.png,495.4314298758684,528.6723118767735,496.04639394934156,540.3566292727644,505.0248694220503,547.3672197103589,515.2332730417053,553.1478820010069,524.9497054025818,560.1584724386012
labeled-data/o2/img03738.png,509.8215891951413,500.9989285704798,519.6610143707123,508.13251182276883,524.0887556997193,519.6938364040651,533.3132168018174,528.0573478033004,543.1526419773883,534.8219526115057
labeled-data/o2/img03776.png,508.2226826041107,496.07921598269417,515.4792586710946,507.6405405639903,522.8588275527727,518.7098938865079,531.5913173960922,527.5653765445219,542.9066563479989,534.8219526115057
labeled-data/o2/img05883.png,521.8748850352156,559.6665011798227,526.3026263642228,571.1048329464243,529.7464251756728,581.3132365660791,537.740958130824,588.5698126330627,547.9493617504793,592.0136114445128
labeled-data/o2/img06382.png,478.1212909683493,517.1662520668804,471.2582919083885,509.66779013099716,472.52921766023314,499.5003841162403,478.62966126908725,491.8748296051728,488.9241598590286,487.9349597744545
labeled-data/o2/img06431.png,479.5193092953788,539.2803601489766,476.0878097653982,527.7149358071906,474.56269886318466,516.2766040405892,474.6897914383692,505.47373514991006,480.66314247203877,494.9250514095999
labeled-data/o2/img06438.png,477.48582809242725,548.1768404118886,477.7400132427963,534.7050274423359,475.5794394646605,522.7583253749967,474.8168840135536,511.06580845802625,479.0109389946408,499.373291541056
labeled-data/o2/img06622.png,524.8913586362312,544.2369705811705,516.6303412492412,542.203489378219,507.60676841114446,540.5512859008212,499.0915658737855,537.5010640963942,491.72019651308665,532.9257313897535
labeled-data/o2/img08231.png,730.2141680314846,897.8341587462033,733.6579668429347,887.3797694971589,740.2995788364451,878.7702724685341,746.572212385872,870.0377826252147,752.9678387499932,860.1983574496437
labeled-data/o2/img08268.png,730.2141680314846,897.8341587462033,734.6419093604918,887.8717407559377,740.6685572805291,878.8932652832287,746.572212385872,870.0377826252147,752.9678387499932,860.1983574496437
labeled-data/o2/img08271.png,725.1714626290047,891.1925467526929,734.3959237311024,886.3958269796019,741.2835213540022,878.2783012097556,747.1871764593452,869.6688041811307,752.9678387499932,860.1983574496437
labeled-data/o2/img09343.png,547.7993110290221,527.2630397071998,548.2830827668207,539.3573331521728,549.613455045768,550.4840831215478,551.1857131936143,561.6108330909228,552.0323137347624,572.9794689291972
labeled-data/o2/img09439.png,541.8731072409853,499.56710771821207,545.7432811433763,510.69385768758696,547.3155392912226,521.9415505914119,548.4040257012705,533.068300560787,548.7668545046196,544.5578793335111
labeled-data/o2/img09441.png,533.7699306328534,502.2278522761061,543.5663083232814,509.9682000808886,547.4364822256723,521.2158929847136,548.4040257012705,532.4635858885383,548.7668545046196,544.5578793335111
labeled-data/o2/img09517.png,514.5400040553467,492.6733604545775,525.3039252213724,492.0686457823288,532.0767295505573,500.0508794560109,537.8819904041443,508.6378278019417,542.5987648476836,518.1923196234703
labeled-data/o2/img09779.png,527.359955107018,458.0836812019552,518.6520638266376,453.9716214306643,514.7818899242461,460.3815969565,514.4190611208968,468.1219447612826,513.8143464486484,476.1041784349648
labeled-data/o2/img10305.png,534.8108987689437,528.0205319541019,525.9554161109297,530.6956256737102,517.3766672859787,535.0311223916966,507.875472350818,537.3372376672208,498.0052989715732,534.3854101145495
labeled-data/o2/img10714.png,559.4003996997791,494.94134795754684,557.0881347835198,486.0776657785532,547.261008889418,484.1507783483371,538.5900154534461,488.2935863233017,531.364187590136,495.32672544359
labeled-data/o2/img12041.png,501.88280990783096,519.2201295782685,508.626915913587,530.6851097880539,516.816187492005,538.6816926234503,527.3177239866824,537.1401826792777,534.25451873546,525.7715468410031
labeled-data/o2/img12346.png,485.6006111225056,592.2491631834554,484.73351177890834,583.0001035184185,484.05910117833287,573.4620107388494,483.8664124353113,564.0202623307908,484.05910117833287,553.9041033221566
labeled-data/o2/img13380.png,538.2991379591632,845.3244878889792,526.9284522406437,846.3822260953532,517.2325186822163,839.1543483517981,508.3298887785693,831.3976015050563,500.22056252970276,823.2001304056587
labeled-data/o2/img14505.png,727.5350862698594,1012.1587268443983,719.4175605000135,1007.3620070713076,717.5726682795939,998.014553154515,716.2197473179531,988.7900920524173,714.2518622828388,979.0736596915407
labeled-data/o2/img15113.png,692.974105340666,1009.6988705505057,698.2627963725356,1017.2014322468788,708.4711999921906,1015.4795328411535,717.8186539089834,1010.8058058827576,727.1661078257755,1007.6079927006967
labeled-data/o2/img15299.png,625.8154701909466,968.0318109363237,639.221592816416,969.7696416470328,648.2831386651126,976.3485721947167,656.7240306885565,983.920548862806,665.1649227120004,990.871871705642
labeled-data/o2/img15306.png,626.6843855463012,967.1628955809692,639.5939851115679,969.1489878217797,648.2831386651126,976.3485721947167,656.7240306885565,983.920548862806,665.1649227120004,990.871871705642
